"","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver"
"9560","GAME",4.5,1914,24,"100,000+","Free",0,"Everyone","Trivia","June 29, 2018","3.6.7z","4.0.3 and up"
"9561","TOOLS",4.5,23805,4.1,"1,000,000+","Free",0,"Everyone","Tools","August 13, 2017","2.0.4","4.0.3 and up"
"9562","GAME",4.8,526595,49,"10,000,000+","Free",0,"Everyone 10+","Arcade","June 26, 2018","2.9","4.0.3 and up"
"9564","FINANCE",4.5,4254,3.2,"100,000+","Free",0,"Everyone","Finance","August 29, 2017","2.5","4.0 and up"
"9565","SPORTS",4.6,161423,73,"5,000,000+","Free",0,"Everyone","Sports","August 1, 2018","6.5.3","5.0 and up"
"9566","FAMILY",4.6,834,22,"100,000+","Free",0,"Everyone","Puzzle;Education","March 15, 2018","1.8.11","4.0 and up"
"9567","TOOLS",4.5,313,4.4,"10,000+","Paid",1.97,"Everyone","Tools","March 29, 2015","4.1","1.5 and up"
"9570","GAME",4.4,18652,63,"100,000+","Paid",2.99,"Everyone","Board","July 4, 2018","2.1.2","4.4 and up"
"9572","LIFESTYLE",4.7,56197,15,"1,000,000+","Free",0,"Everyone","Lifestyle","August 6, 2018","1.6.17","1.6 and up"
"9573","FINANCE",4.5,80904,16,"5,000,000+","Free",0,"Everyone","Finance","July 5, 2018","5.7","4.1 and up"
"9574","MAPS_AND_NAVIGATION",4.2,207440,6.4,"10,000,000+","Free",0,"Everyone","Maps & Navigation","July 23, 2018","7.0.3","4.0 and up"
"9575","MEDICAL",4.5,2923,25,"100,000+","Paid",24.99,"Everyone","Medical","May 25, 2018","2018.5.47","5.0 and up"
"9577","FAMILY",4.7,244797,52,"5,000,000+","Free",0,"Teen","Strategy","July 30, 2018","1.24.09","4.0.3 and up"
"9578","GAME",4.1,7904,21,"500,000+","Free",0,"Everyone 10+","Action","October 26, 2016","1.6.7","4.0.3 and up"
"9579","PERSONALIZATION",4.1,3175,2.3,"500,000+","Free",0,"Everyone","Personalization","April 6, 2018","1.0.6","4.1 and up"
"9581","GAME",4.4,1218,15,"500,000+","Free",0,"Everyone 10+","Action","March 6, 2018","1.0.9","2.3 and up"
"9582","FAMILY",4.5,49381,6.8,"1,000,000+","Free",0,"Everyone","Puzzle","June 25, 2018","1.0.17","2.0 and up"
"9583","GAME",3.8,2102,40,"100,000+","Free",0,"Everyone 10+","Action","September 11, 2015","1.1.3","4.0.3 and up"
"9584","GAME",3.9,7972,88,"500,000+","Free",0,"Teen","Action","August 12, 2017","56","4.1 and up"
"9585","GAME",3.5,4416,59,"500,000+","Free",0,"Teen","Casino","January 18, 2017","2.1.7","4.0.3 and up"
"9587","PERSONALIZATION",4.2,35,0.023,"1,000+","Paid",3.99,"Everyone","Personalization","April 2, 2016","1.0","4.1 and up"
"9588","GAME",4.6,190274,46,"5,000,000+","Free",0,"Everyone","Arcade","July 9, 2018","Varies with device","4.1 and up"
"9589","FAMILY",3.7,2850,39,"500,000+","Free",0,"Everyone","Puzzle","February 9, 2018","23","2.3 and up"
"9590","FAMILY",4.4,7006,6.9,"1,000,000+","Free",0,"Everyone","Education","October 23, 2016","1.17","2.3 and up"
"9591","GAME",3.6,12846,14,"1,000,000+","Free",0,"Teen","Casino","December 29, 2017","3.3","4.1 and up"
"9592","FAMILY",3.4,2714,52,"500,000+","Free",0,"Mature 17+","Casual","November 19, 2017","1.1.8","4.1 and up"
"9593","GAME",4,21,14,"5,000+","Paid",0.99,"Everyone","Card","September 10, 2017","1.3","5.0 and up"
"9594","GAME",4.3,6143,37,"100,000+","Free",0,"Teen","Casino","July 25, 2018","Varies with device","4.0.3 and up"
"9596","GAME",4.5,32831,24,"500,000+","Free",0,"Teen","Casino","May 12, 2017","17.05.11","4.0.3 and up"
"9597","FAMILY",4.4,2941,28,"100,000+","Free",0,"Teen","Simulation","July 31, 2018","2.4.1343-prod","4.0.3 and up"
"9599","GAME",4.1,2208,4.4,"500,000+","Free",0,"Everyone","Arcade","May 24, 2018","2.0.8","4.1 and up"
"9600","GAME",4.4,1986068,52,"50,000,000+","Free",0,"Teen","Casino","July 25, 2018","21.54","4.1 and up"
"9601","GAME",4.3,71468,51,"1,000,000+","Free",0,"Teen","Card","June 12, 2018","5.8.0","4.1 and up"
"9602","GAME",4.5,910051,76,"10,000,000+","Free",0,"Teen","Card","August 2, 2018","5.11.0","4.1 and up"
"9603","FAMILY",4.5,6673,4.4,"500,000+","Free",0,"Everyone","Puzzle","September 23, 2016","1.0.7","2.0 and up"
"9605","GAME",4.5,114479,26,"5,000,000+","Free",0,"Teen","Card","December 20, 2017","4.7.0","3.0 and up"
"9606","GAME",4.3,1489,67,"100,000+","Free",0,"Teen","Action","May 13, 2018","Varies with device","4.1 and up"
"9607","GAME",4.1,8608,46,"500,000+","Free",0,"Teen","Casino","May 17, 2018","1.4.5","4.1 and up"
"9608","GAME",4.6,14989,78,"500,000+","Free",0,"Teen","Card","July 6, 2018","1.9.2","4.0.3 and up"
"9609","SPORTS",4.3,7107,33,"100,000+","Free",0,"Everyone","Sports","December 16, 2015","1.1.1","4.0.3 and up"
"9610","GAME",4,127831,26,"10,000,000+","Free",0,"Teen","Card","December 20, 2017","4.7.0","3.0 and up"
"9614","SPORTS",4.6,200,3,"1,000+","Paid",2.49,"Everyone","Sports","August 2, 2018","3.9.1","5.0 and up"
"9615","GAME",4.6,291941,90,"10,000,000+","Free",0,"Everyone 10+","Action","July 27, 2018","6.3.2","4.0.3 and up"
"9616","GAME",4.3,187200,28,"10,000,000+","Free",0,"Teen","Card","July 31, 2018","18.4.0","4.1 and up"
"9617","GAME",4.3,246538,60,"5,000,000+","Free",0,"Teen","Card","March 6, 2018","3.0.8","2.3 and up"
"9618","GAME",4.2,177542,40,"10,000,000+","Free",0,"Everyone","Arcade","May 2, 2016","1.0.7","2.3 and up"
"9619","SPORTS",4.5,36255,25,"1,000,000+","Free",0,"Everyone","Sports","August 1, 2018","5.10.5","4.1 and up"
"9620","FAMILY",4,26202,41,"1,000,000+","Free",0,"Teen","Role Playing","May 5, 2018","1.1.700","2.3 and up"
"9623","FAMILY",3.8,6577,13,"1,000,000+","Free",0,"Everyone","Education","July 23, 2017","1.28","4.1 and up"
"9627","FAMILY",4,7243,42,"1,000,000+","Free",0,"Everyone","Education","December 6, 2016","5.13","2.3 and up"
"9628","TOOLS",4.5,57076,35,"100,000+","Paid",4.49,"Everyone","Tools","July 24, 2018","Paid-9.4.1.3","4.1 and up"
"9629","FAMILY",4.1,200214,18,"10,000,000+","Free",0,"Everyone","Education","August 6, 2018","9.12.6","4.0.3 and up"
"9630","FAMILY",4.5,7881,53,"500,000+","Free",0,"Everyone","Education","May 6, 2018","7.0","4.0 and up"
"9631","COMMUNICATION",4.2,44233,31,"10,000,000+","Free",0,"Everyone","Communication","July 2, 2018","Fennec-52.9.0esr/TorBrowser-7.5-1/Orfox-1.5.4-RC-1","4.0.3 and up"
"9632","NEWS_AND_MAGAZINES",4.4,291901,4.3,"10,000,000+","Free",0,"Mature 17+","News & Magazines","July 20, 2018","2.6.0","4.1 and up"
"9634","FAMILY",4,5118,11,"1,000,000+","Free",0,"Everyone","Education","March 2, 2018","1.4.1","2.3 and up"
"9635","TOOLS",4.3,24175,8.5,"5,000,000+","Free",0,"Everyone","Tools","October 30, 2015","1.0.612931","5.0 and up"
"9636","FAMILY",4.3,207294,21,"10,000,000+","Free",0,"Everyone 10+","Education","August 1, 2018","13.9.0.161","5.0 and up"
"9638","PRODUCTIVITY",4.4,162831,43,"5,000,000+","Free",0,"Everyone","Productivity","August 1, 2018","8.1.01","4.1 and up"
"9639","FAMILY",4,10773,10,"1,000,000+","Free",0,"Everyone","Education","November 29, 2017","8.02","4.1 and up"
"9640","FAMILY",4.7,61600,3.4,"1,000,000+","Free",0,"Everyone","Education","February 24, 2018","3.1","2.3 and up"
"9642","GAME",4.5,1375988,15,"50,000,000+","Free",0,"Everyone","Board","June 7, 2018","2.72","4.1 and up"
"9643","BOOKS_AND_REFERENCE",4.1,364452,7.1,"10,000,000+","Free",0,"Everyone","Books & Reference","July 11, 2018","9.1.363","4.1 and up"
"9645","BOOKS_AND_REFERENCE",4.1,71328,11,"5,000,000+","Free",0,"Everyone","Books & Reference","June 11, 2017","BlueOrange","4.0.3 and up"
"9646","FINANCE",4.3,95,1.5,"10,000+","Free",0,"Everyone","Finance","June 5, 2018","0.3","4.0.3 and up"
"9647","BUSINESS",3.5,13,21,"1,000+","Free",0,"Teen","Business","September 20, 2017","1.0.3","4.4 and up"
"9648","HEALTH_AND_FITNESS",4.7,416,34,"10,000+","Paid",6.99,"Everyone","Health & Fitness","July 2, 2018","1.3.7","4.1 and up"
"9650","BUSINESS",2.6,13,8.9,"1,000+","Free",0,"Everyone","Business","October 20, 2016","3.2","4.1 and up"
"9651","BUSINESS",4.2,8,19,"100+","Free",0,"Teen","Business","April 25, 2018","1.0.23","4.1 and up"
"9662","LIFESTYLE",4.3,102,41,"10,000+","Free",0,"Everyone","Lifestyle","November 24, 2016","2.0.0","4.0.3 and up"
"9668","FAMILY",4.4,15105,36,"1,000,000+","Free",0,"Everyone","Education","June 11, 2018","3.1.8","4.3 and up"
"9669","FAMILY",4.3,34514,60,"5,000,000+","Free",0,"Everyone","Puzzle;Brain Games","July 20, 2018","1.2.8","4.1 and up"
"9672","FAMILY",4.1,288606,92,"10,000,000+","Free",0,"Everyone","Adventure;Education","May 8, 2018","2.7.4","4.0 and up"
"9674","FAMILY",4.3,151374,54,"10,000,000+","Free",0,"Everyone","Role Playing;Brain Games","June 5, 2018","1.2.7","4.1 and up"
"9675","FAMILY",4.5,2062,42,"500,000+","Free",0,"Everyone","Strategy;Education","June 14, 2018","1.0.9","4.0 and up"
"9677","FAMILY",4.6,6231,31,"1,000,000+","Free",0,"Everyone","Educational;Pretend Play","July 13, 2018","2.6","4.0.3 and up"
"9678","FAMILY",4.6,50060,98,"1,000,000+","Free",0,"Everyone","Puzzle;Brain Games","August 7, 2018","1.4.83","4.1 and up"
"9679","FAMILY",4.7,188740,69,"1,000,000+","Paid",1.99,"Everyone","Puzzle;Brain Games","July 5, 2018","1.16.0","4.2 and up"
"9681","FAMILY",4.3,1574546,37,"50,000,000+","Free",0,"Everyone","Puzzle;Action & Adventure","July 27, 2018","6.7.0","4.2 and up"
"9682","FAMILY",4.2,23292,20,"1,000,000+","Free",0,"Everyone","Simulation","September 19, 2017","1.4","2.3 and up"
"9683","FAMILY",4.5,43852,77,"10,000,000+","Free",0,"Everyone","Role Playing;Pretend Play","July 19, 2018","1.9.10","4.1 and up"
"9684","FAMILY",4.3,13330,73,"1,000,000+","Free",0,"Everyone","Puzzle;Brain Games","May 24, 2018","2.0","4.1 and up"
"9685","FAMILY",4.5,46369,33,"10,000,000+","Free",0,"Everyone","Educational;Brain Games","July 13, 2018","2.3","4.0.3 and up"
"9686","TOOLS",3.5,1960,2.7,"1,000,000+","Free",0,"Everyone","Tools","August 4, 2018","2.5","4.1 and up"
"9687","GAME",4.3,2178,57,"500,000+","Free",0,"Everyone","Racing","March 28, 2018","1.1","4.1 and up"
"9688","FAMILY",4.6,29155,83,"1,000,000+","Free",0,"Everyone","Educational;Pretend Play","July 26, 2018","1.0.4","4.1 and up"
"9689","FAMILY",4.5,2200,73,"1,000,000+","Free",0,"Everyone","Racing;Pretend Play","July 23, 2018","1.1.0","4.1 and up"
"9691","FAMILY",4.4,1516,44,"50,000+","Paid",2.99,"Everyone","Role Playing","November 27, 2017","1.0.4","4.2 and up"
"9695","FAMILY",3.4,9,28,"500+","Free",0,"Everyone","Entertainment","September 28, 2016","314007","4.3 and up"
"9696","MEDICAL",4.3,267,2.3,"50,000+","Free",0,"Everyone","Medical","July 8, 2018","2.18","4.0 and up"
"9697","COMMUNICATION",3.8,4,0.871,"100+","Free",0,"Everyone","Communication","July 16, 2018","0.99","4.0.3 and up"
"9698","FAMILY",4.5,144,70,"1,000+","Paid",2.99,"Teen","Role Playing","January 26, 2018","1.0.0","4.2 and up"
"9702","LIFESTYLE",5,2,8.8,"100+","Free",0,"Everyone","Lifestyle","January 14, 2017","1.0","4.1 and up"
"9703","LIFESTYLE",4.9,18,24,"1,000+","Free",0,"Everyone","Lifestyle","March 28, 2018","4.0.2","4.0.3 and up"
"9706","FAMILY",5,3,0.15,"50+","Free",0,"Everyone","Entertainment","March 26, 2018","1.0","3.0 and up"
"9709","GAME",4.2,5449,20,"500,000+","Free",0,"Everyone 10+","Action","September 13, 2016","1.0.3386","4.1 and up"
"9710","GAME",4.3,5731,31,"1,000,000+","Free",0,"Mature 17+","Adventure","January 2, 2018","1.1.5","4.1 and up"
"9711","GAME",4.4,11023,16,"100,000+","Paid",3.99,"Teen","Adventure","January 26, 2018","1.0.20","2.3 and up"
"9712","MEDICAL",2.3,11,12,"500+","Free",0,"Everyone","Medical","July 12, 2018","1000000.6","4.1 and up"
"9713","BOOKS_AND_REFERENCE",4.7,14,27,"1,000+","Free",0,"Everyone","Books & Reference","March 5, 2018","1.9","4.1 and up"
"9717","TOOLS",4.4,13,1.5,"100+","Free",0,"Everyone","Tools","February 20, 2015","4.0","4.0 and up"
"9718","FAMILY",4.3,11,20,"500+","Paid",1.99,"Everyone 10+","Action;Action & Adventure","May 3, 2016","1.0.3289","4.1 and up"
"9719","GAME",4.4,3017,39,"500,000+","Free",0,"Mature 17+","Adventure","January 2, 2018","1.3.7","4.3 and up"
"9721","GAME",4,454,27,"10,000+","Free",0,"Teen","Arcade","December 2, 2014","1.0","2.3 and up"
"9722","GAME",3.6,5291,7.2,"100,000+","Free",0,"Teen","Adventure","May 24, 2014","2.0","2.2 and up"
"9724","FAMILY",4.1,39661,47,"1,000,000+","Free",0,"Teen","Role Playing","August 2, 2018","1.10.4","5.0 and up"
"9725","GAME",4.6,79,31,"1,000+","Free",0,"Everyone 10+","Action","January 17, 2016","1.1.0","2.3 and up"
"9726","FAMILY",3.9,249,21,"10,000+","Free",0,"Everyone","Casual;Brain Games","April 10, 2016","1.2.2","2.3 and up"
"9727","GAME",4.4,7,34,"100+","Free",0,"Everyone","Adventure","October 7, 2016","1.1","2.3 and up"
"9729","GAME",3.7,8014,37,"100,000+","Paid",2.99,"Everyone","Arcade","April 4, 2016","1.5.0","2.2 and up"
"9730","VIDEO_PLAYERS",3.9,141515,5.7,"10,000,000+","Free",0,"Teen","Video Players & Editors","April 23, 2014","0.6.0","2.3 and up"
"9732","FAMILY",4.3,254861,52,"10,000,000+","Free",0,"Teen","Simulation","August 1, 2018","1.20.3","4.4 and up"
"9733","FAMILY",4.1,227,69,"10,000+","Free",0,"Teen","Educational","June 21, 2018","1.2","4.0 and up"
"9734","FAMILY",3.6,19601,56,"1,000,000+","Free",0,"Everyone 10+","Casual","June 6, 2018","1.0.4","4.1 and up"
"9735","FAMILY",3.5,2580,53,"100,000+","Free",0,"Everyone","Simulation","July 6, 2018","10","4.1 and up"
"9736","FAMILY",3.9,1938,62,"1,000,000+","Free",0,"Teen","Educational","May 25, 2018","1.6","4.1 and up"
"9737","FAMILY",3.9,519,76,"100,000+","Free",0,"Everyone","Simulation","August 7, 2018","12","4.1 and up"
"9738","FAMILY",3.8,1652,71,"100,000+","Free",0,"Everyone","Simulation","July 11, 2018","10","4.1 and up"
"9739","FAMILY",4,39647,72,"10,000,000+","Free",0,"Everyone 10+","Casual","September 30, 2017","1.7","4.0.3 and up"
"9741","FAMILY",4.5,74,2.8,"5,000+","Free",0,"Everyone","Entertainment","November 22, 2017","2.0","4.0.3 and up"
"9742","FAMILY",3.6,12781,51,"1,000,000+","Free",0,"Everyone","Casual;Pretend Play","June 6, 2018","1.0.9","4.1 and up"
"9743","FAMILY",3.9,314,28,"100,000+","Free",0,"Everyone","Casual","January 15, 2018","1.1","5.1 and up"
"9744","FAMILY",4.3,429,40,"100,000+","Free",0,"Everyone","Educational","July 19, 2018","2.0","4.1 and up"
"9745","FAMILY",4,325,27,"50,000+","Free",0,"Everyone","Educational","June 12, 2018","1.2","4.1 and up"
"9747","FAMILY",3.7,3482,37,"500,000+","Free",0,"Everyone","Casual","August 7, 2018","1.6","4.4 and up"
"9748","FAMILY",3.9,55,46,"10,000+","Free",0,"Teen","Educational","November 7, 2017","1.0.1","4.0 and up"
"9749","FAMILY",4.2,2801,50,"500,000+","Free",0,"Everyone","Casual","March 22, 2017","1.0","4.0.3 and up"
"9750","FAMILY",3.5,173,49,"10,000+","Free",0,"Everyone","Educational","January 26, 2018","1.0.0","4.1 and up"
"9751","FAMILY",4,154,58,"50,000+","Free",0,"Teen","Educational","June 13, 2018","1.8","4.0.3 and up"
"9752","FAMILY",3.8,25,41,"1,000+","Free",0,"Teen","Educational","July 21, 2017","1.1","2.3 and up"
"9753","FAMILY",4.1,290,73,"10,000+","Free",0,"Teen","Role Playing","May 23, 2018","1.0","4.3 and up"
"9754","FAMILY",4.2,23,33,"1,000+","Free",0,"Teen","Casual","April 3, 2018","1.0","4.1 and up"
"9755","FAMILY",4.1,214,46,"100,000+","Free",0,"Teen","Casual","December 22, 2016","1.0","4.0.3 and up"
"9756","FAMILY",4.4,12,19,"1,000+","Free",0,"Teen","Casual","April 20, 2018","1.0","2.3 and up"
"9757","FAMILY",3.7,52,32,"10,000+","Free",0,"Everyone 10+","Role Playing","February 26, 2018","1.0","4.1 and up"
"9759","FAMILY",4.7,54,92,"1,000+","Free",0,"Teen","Role Playing","June 25, 2018","1.0","4.3 and up"
"9760","FAMILY",3.8,20,55,"5,000+","Free",0,"Teen","Educational","February 23, 2018","1.1","4.0 and up"
"9761","FAMILY",4,2936,45,"500,000+","Free",0,"Everyone","Simulation","October 26, 2017","1.5","4.0 and up"
"9762","FAMILY",4.2,3263,47,"1,000,000+","Free",0,"Everyone 10+","Role Playing","May 29, 2018","2.6.4","4.1 and up"
"9763","FAMILY",3.8,515,85,"100,000+","Free",0,"Everyone","Simulation","July 20, 2018","7","4.1 and up"
"9764","FAMILY",3.9,2510,48,"500,000+","Free",0,"Everyone 10+","Educational","July 19, 2018","2.1","4.1 and up"
"9765","FAMILY",4,1130,77,"100,000+","Free",0,"Teen","Educational","May 15, 2018","1.4","4.0 and up"
"9766","FAMILY",3.1,4798,30,"500,000+","Free",0,"Teen","Casual","June 13, 2018","1.9","4.0.3 and up"
"9767","PRODUCTIVITY",5,3,28,"10+","Free",0,"Everyone","Productivity","December 6, 2016","0.1.7","4.1 and up"
"9768","FAMILY",3.5,246,35,"50,000+","Free",0,"Teen","Casual","September 23, 2016","1.0","2.3 and up"
"9769","FINANCE",4.1,54,5.8,"5,000+","Free",0,"Everyone","Finance","March 20, 2018","1.5","4.0 and up"
"9770","FAMILY",4.5,51,39,"5,000+","Free",0,"Everyone","Casual","April 16, 2018","2.1","4.1 and up"
"9771","FAMILY",4.7,7,25,"1,000+","Free",0,"Teen","Casual","April 5, 2018","1.0","4.1 and up"
"9772","FAMILY",4.1,120,32,"10,000+","Free",0,"Everyone","Casual","March 13, 2018","2.0","4.1 and up"
"9774","FAMILY",3.9,1909,84,"100,000+","Free",0,"Teen","Educational","June 13, 2018","2.1","4.0.3 and up"
"9775","FAMILY",4,286,60,"100,000+","Free",0,"Everyone","Simulation","June 28, 2018","4.0","4.0.3 and up"
"9776","MEDICAL",4.3,6,5.3,"1,000+","Free",0,"Everyone","Medical","March 16, 2017","1.4","2.3 and up"
"9777","FAMILY",3.1,269,39,"50,000+","Free",0,"Teen","Educational","June 3, 2017","1.0","4.0 and up"
"9779","MEDICAL",4.2,19,20,"1,000+","Free",0,"Everyone 10+","Medical","September 21, 2017","1.8.3","4.1 and up"
"9780","FAMILY",4.1,58104,17,"5,000,000+","Free",0,"Teen","Entertainment","July 5, 2018","4.18.1","4.1 and up"
"9782","TRAVEL_AND_LOCAL",3.2,58,0.018,"5,000+","Free",0,"Everyone","Travel & Local","February 27, 2017","1.1","1.6 and up"
"9784","FAMILY",3.3,10449,29,"1,000,000+","Free",0,"Teen","Educational","December 2, 2016","1.7","2.3 and up"
"9786","PRODUCTIVITY",4.7,81614,6.6,"500,000+","Paid",2.99,"Everyone","Productivity","July 11, 2018","Pro 1.1.4.1","4.0 and up"
"9787","BUSINESS",4.3,171771,3.2,"10,000,000+","Free",0,"Everyone","Business","January 15, 2018","2.0.6.4","2.1 and up"
"9788","VIDEO_PLAYERS",4.2,1236,0.032,"100,000+","Free",0,"Everyone","Video Players & Editors","July 17, 2013","1.1","2.2 and up"
"9789","PRODUCTIVITY",4.7,5867,4.4,"100,000+","Free",0,"Everyone","Productivity","October 31, 2017","1.0.2.9","4.0 and up"
"9790","TOOLS",4.3,32207,3.4,"1,000,000+","Free",0,"Everyone","Tools","August 16, 2017","1.1.8.2","2.1 and up"
"9791","LIBRARIES_AND_DEMO",4.2,23859,0.84,"1,000,000+","Free",0,"Everyone","Libraries & Demo","October 29, 2014","1.0","4.0 and up"
"9792","PRODUCTIVITY",4.2,14428,1.2,"1,000,000+","Free",0,"Everyone","Productivity","December 3, 2015","2.0.3","2.2 and up"
"9793","PRODUCTIVITY",4.2,4737,1.7,"500,000+","Free",0,"Everyone","Productivity","November 26, 2015","2.0.3","2.0 and up"
"9794","TOOLS",4.1,278,2.8,"100,000+","Free",0,"Everyone","Tools","July 2, 2018","3.1.5","4.0 and up"
"9795","TOOLS",4.2,7851,0.355,"1,000,000+","Free",0,"Everyone","Tools","August 22, 2017","2.0.7","4.0 and up"
"9796","TOOLS",4.3,20865,2.2,"1,000,000+","Free",0,"Everyone","Tools","October 30, 2015","2.0.3","2.1 and up"
"9797","PERSONALIZATION",4.4,77609,1.9,"1,000,000+","Free",0,"Everyone","Personalization","April 24, 2015","1.14","1.6 and up"
"9798","TOOLS",4.3,11449,1.7,"500,000+","Free",0,"Everyone","Tools","February 2, 2016","2.0.4","2.0 and up"
"9799","TOOLS",3.5,11,3,"1,000+","Free",0,"Everyone","Tools","March 17, 2018","1.2","4.2 and up"
"9800","TOOLS",4.3,940,0.378,"100,000+","Free",0,"Everyone","Tools","August 24, 2017","2.0.7","4.0 and up"
"9801","VIDEO_PLAYERS",1.8,26,2.7,"5,000+","Free",0,"Everyone","Video Players & Editors","September 29, 2016","1.0","4.2 and up"
"9802","TOOLS",4.2,513,2,"50,000+","Free",0,"Everyone","Tools","May 6, 2018","5.0.5","4.0 and up"
"9803","TOOLS",4.2,24,5,"1,000+","Free",0,"Everyone","Tools","December 27, 2017","1.1.6","4.2 and up"
"9804","TOOLS",4.6,78,0.366,"10,000+","Free",0,"Everyone","Tools","April 1, 2018","0.6","4.3 and up"
"9805","VIDEO_PLAYERS",4,944,11,"50,000+","Free",0,"Everyone","Video Players & Editors","October 15, 2017","4.2.1","4.1 and up"
"9806","TOOLS",4.3,249,0.611,"10,000+","Free",0,"Everyone","Tools","August 8, 2013","1.4","1.6 and up"
"9807","TOOLS",5,19,11,"500+","Free",0,"Everyone","Tools","March 11, 2018","3.4.7.2.16","4.1 and up"
"9808","TOOLS",3.8,24,2.9,"5,000+","Free",0,"Everyone","Tools","March 17, 2018","1.1","4.2 and up"
"9809","TOOLS",4.3,3509,6.5,"1,000,000+","Free",0,"Everyone","Tools","October 30, 2015","1.0.612919","5.0 and up"
"9810","TOOLS",3,4,2,"1,000+","Free",0,"Everyone","Tools","March 16, 2016","1.0","2.2 and up"
"9811","PRODUCTIVITY",5,1,4.2,"100+","Free",0,"Everyone","Productivity","May 17, 2018","1.0","4.1 and up"
"9813","FAMILY",4.6,380,6.7,"10,000+","Free",0,"Everyone","Entertainment","March 11, 2014","1.0","4.3 and up"
"9815","FAMILY",4.7,7252,9.2,"500,000+","Free",0,"Everyone","Education","August 2, 2018","3.3.1-build-02-08-2018-19-release","4.0 and up"
"9816","BUSINESS",5,3,4.7,"100+","Free",0,"Everyone","Business","May 17, 2018","1.2","4.1 and up"
"9817","TOOLS",4.8,337532,15,"10,000,000+","Free",0,"Everyone","Tools","July 11, 2018","V1-180703","4.4 and up"
"9818","PRODUCTIVITY",3,460,0.157,"50,000+","Free",0,"Everyone","Productivity","January 5, 2016","1.5.9","4.0.3 and up"
"9819","FAMILY",4.6,584070,24,"5,000,000+","Free",0,"Everyone 10+","Strategy","July 18, 2018","1.4.1","4.1 and up"
"9820","FOOD_AND_DRINK",4.6,438,1.7,"10,000+","Free",0,"Everyone","Food & Drink","August 1, 2017","2.2.3","3.0 and up"
"9822","TOOLS",4.1,38679,5.9,"10,000,000+","Free",0,"Everyone","Tools","February 1, 2018","v3.7.93","5.0 and up"
"9823","FAMILY",4.6,1553,9.2,"100,000+","Free",0,"Everyone","Education","August 2, 2018","3.3.1-build-02-08-2018-19-release","4.0 and up"
"9824","FAMILY",4.5,1303,13,"100,000+","Free",0,"Everyone","Entertainment","July 24, 2018","1.7.2","4.1 and up"
"9826","FINANCE",4.2,24980,9.2,"1,000,000+","Free",0,"Everyone","Finance","July 16, 2018","2.1.3","4.1 and up"
"9828","NEWS_AND_MAGAZINES",4.7,273,6.3,"10,000+","Free",0,"Everyone","News & Magazines","August 7, 2018","2.9.0","4.1 and up"
"9829","NEWS_AND_MAGAZINES",4.9,58,3.8,"500+","Paid",2.99,"Everyone","News & Magazines","May 26, 2018","1.1.1","5.0 and up"
"9830","NEWS_AND_MAGAZINES",4.3,39,4.2,"5,000+","Free",0,"Everyone","News & Magazines","April 18, 2018","1.0.4","4.1 and up"
"9831","BOOKS_AND_REFERENCE",4.4,1877,5.7,"100,000+","Free",0,"Everyone","Books & Reference","March 21, 2017","2.4.1","4.1 and up"
"9832","FAMILY",3.6,569,18,"100,000+","Free",0,"Everyone","Educational;Education","June 13, 2014","1.2","2.2 and up"
"9833","FAMILY",4.6,302,9.9,"100,000+","Free",0,"Everyone","Education","January 2, 2018","1.0","4.0 and up"
"9836","FAMILY",3.9,859,5.3,"100,000+","Free",0,"Teen","Entertainment","February 18, 2017","0.0.2","4.1 and up"
"9837","FAMILY",4.3,979,9.9,"100,000+","Free",0,"Everyone","Education","July 30, 2018","2.0","4.0 and up"
"9838","SOCIAL",4.8,3782,63,"50,000+","Free",0,"Teen","Social","July 13, 2018","1.8.19106","4.0.3 and up"
"9845","NEWS_AND_MAGAZINES",3.9,878065,13,"1,000,000,000+","Free",0,"Teen","News & Magazines","August 1, 2018","5.2.0","4.4 and up"
"9847","FAMILY",4.4,70883,31,"1,000,000+","Free",0,"Everyone","Puzzle;Creativity","August 7, 2018","1.7.6","4.2 and up"
"9850","PRODUCTIVITY",4.3,201718,35,"10,000,000+","Free",0,"Everyone","Productivity","July 11, 2018","4.6.15","4.1 and up"
"9851","GAME",4.5,49971,61,"5,000,000+","Free",0,"Everyone","Arcade","August 29, 2017","1.3.1","4.0.3 and up"
"9854","SOCIAL",4.8,1264084,62,"10,000,000+","Free",0,"Teen","Social","August 7, 2018","1.8.19179","4.0.3 and up"
"9855","HEALTH_AND_FITNESS",4.6,251618,93,"10,000,000+","Free",0,"Everyone","Health & Fitness","July 18, 2018","5.14.0","5.0 and up"
"9856","FAMILY",4.5,174215,93,"10,000,000+","Free",0,"Everyone","Simulation","August 3, 2018","2.5.2","4.1 and up"
"9857","COMMUNICATION",4,122512,0.077,"10,000,000+","Free",0,"Everyone","Communication","September 2, 2015","0.1.100944346","4.0.3 and up"
"9858","HEALTH_AND_FITNESS",4.2,112384,5,"5,000,000+","Free",0,"Everyone","Health & Fitness","February 23, 2018","2.1.0","4.1 and up"
"9860","TRAVEL_AND_LOCAL",4.7,193364,33,"5,000,000+","Free",0,"Everyone","Travel & Local","June 7, 2018","17.4.1","4.0.3 and up"
"9861","FAMILY",4.2,1260903,8.7,"50,000,000+","Free",0,"Everyone","Entertainment","August 2, 2018","3.4.8","4.1 and up"
